phoneTimestamp,sensorTimestamp,ecg
1711718036195,599616186419705634,6811
1711718036201,599616186427369762,6806
1711718036209,599616186435033890,6783
1711718036217,599616186442698018,6788
1711718036225,599616186450362146,6765
1711718036233,599616186458026274,6730
1711718036240,599616186465690402,6728
1711718036248,599616186473354530,6674
1711718036256,599616186481018658,6538
1711718036263,599616186488682786,6392
1711718036271,599616186496346914,6232
1711718036279,599616186504011042,6072
1711718036286,599616186511675170,5952
1711718036294,599616186519339298,5869
1711718036302,599616186527003426,5820
1711718036309,599616186534667554,5748
1711718036317,599616186542331682,5623
1711718036325,599616186549995810,5556
1711718036332,599616186557659938,5549
1711718036340,599616186565324066,5521
1711718036348,599616186572988194,5501
1711718036355,599616186580652322,5496
1711718036363,599616186588316450,5422
1711718036371,599616186595980578,5295
1711718036377,599616186603644706,5244
1711718036385,599616186611308834,5246
1711718036393,599616186618972962,5234
1711718036401,599616186626637090,5197
1711718036409,599616186634301218,5121
1711718036417,599616186641965346,5047
1711718036424,599616186649629474,5031
1711718036432,599616186657293602,5021
1711718036440,599616186664957730,4998
1711718036447,599616186672621858,4970
1711718036455,599616186680285986,4901
1711718036463,599616186687950114,4818
1711718036470,599616186695614242,4785
1711718036478,599616186703278370,4776
1711718036486,599616186710942498,4753
1711718036493,599616186718606626,4718
1711718036501,599616186726270754,4665
1711718036509,599616186733934882,4614
1711718036516,599616186741599010,4512
1711718036524,599616186749263138,4357
1711718036532,599616186756927266,4304
1711718036539,599616186764591394,4317
1711718036547,599616186772255522,4260
1711718036555,599616186779919650,4176
1711718036561,599616186787583778,4123
1711718036569,599616186795247906,4095
1711718036577,599616186802912034,4091
1711718036585,599616186810576162,4091
1711718036593,599616186818240290,4084
1711718036601,599616186825904418,4091
1711718036608,599616186833568546,4058
1711718036616,599616186841232674,3940
1711718036624,599616186848896802,3850
1711718036631,599616186856560930,3829
1711718036639,599616186864225058,3785
1711718036647,599616186871889186,3732
1711718036654,599616186879553314,3690
1711718036662,599616186887217442,3651
1711718036670,599616186894881570,3637
1711718036677,599616186902545698,3611
1711718036685,599616186910209826,3563
1711718036693,599616186917873954,3526
1711718036700,599616186925538082,3470
1711718036708,599616186933202210,3551
1711718036716,599616186940866338,4049
1711718036723,599616186948530466,4683
1711718036731,599616186956194594,4776
1711718036739,599616186963858722,3875
1711718036745,599616186971522850,2620
1711718036753,599616186979166954,2479
1711718036761,599616186986831361,3120
1711718036769,599616186994495768,3130
1711718036777,599616187002160175,2843
1711718036785,599616187009824582,2931
1711718036792,599616187017488989,2989
1711718036800,599616187025153396,2859
1711718036808,599616187032817803,2826
1711718036815,599616187040482210,2826
1711718036823,599616187048146617,2718
1711718036831,599616187055811024,2653
1711718036838,599616187063475431,2639
1711718036846,599616187071139838,2495
1711718036854,599616187078804245,2308
1711718036861,599616187086468652,2241
1711718036869,599616187094133059,2243
1711718036877,599616187101797466,2262
1711718036884,599616187109461873,2296
1711718036892,599616187117126280,2312
1711718036900,599616187124790687,2303
1711718036907,599616187132455094,2310
1711718036915,599616187140119501,2338
1711718036923,599616187147783908,2387
1711718036929,599616187155448315,2447
1711718036937,599616187163112722,2488
1711718036945,599616187170777129,2488
1711718036953,599616187178441536,2468
1711718036961,599616187186105943,2444
1711718036969,599616187193770350,2419
1711718036976,599616187201434757,2370
1711718036984,599616187209099164,2280
1711718036992,599616187216763571,2136
1711718036999,599616187224427978,1967
1711718037007,599616187232092385,1849
1711718037015,599616187239756792,1801
1711718037022,599616187247421199,1713
