phoneTimestamp,duration
1712846316287,570
1712846316857,552
1712846317409,556
1712846317965,570
1712846318535,581
1712846319116,579
1712846319695,595
1712846320289,624
1712846320913,648
1712846321561,677
1712846322239,698
1712846322937,662
1712846323599,643
1712846324241,636
1712846324878,611
1712846325489,597
1712846326086,578
1712846326664,556
1712846327220,553
1712846327773,552
1712846328325,567
1712846328892,595
1712846329487,601
1712846330088,595
1712846330683,598
1712846331281,617
1712846331897,614
1712846332512,606
1712846333118,600
1712846333718,579
1712846334297,576
1712846334873,578
1712846335451,575
1712846336025,574
1712846336600,580
1712846337180,578
1712846337758,579
1712846338337,598
1712846338935,604
1712846339539,593
1712846340132,594
1712846340726,591
1712846341317,589
1712846341905,595
1712846342501,602
1712846343103,596
1712846343699,593
1712846344292,600
1712846344892,584
1712846345476,598
1712846346073,595
1712846346669,589
1712846347257,593
1712846347851,581
1712846348432,582
1712846349014,588
1712846349601,591
1712846350193,595
1712846350788,584
1712846351372,587
1712846351959,591
1712846352550,593
1712846353143,581
1712846353724,574
1712846354297,568
1712846354865,565
1712846355431,566
1712846355997,559
1712846356556,563
1712846357119,568
1712846357687,582
1712846358269,588
1712846358857,572
1712846359429,563
1712846359992,563
1712846360555,565
1712846361120,571
1712846361691,555
1712846362246,555
1712846362801,551
1712846363352,569
1712846363921,566
1712846364487,577
1712846365064,560
1712846365624,555
1712846366179,554
1712846366733,544
1712846367277,539
1712846367816,545
1712846368361,549
1712846368910,566
1712846369476,554
1712846370030,540
1712846370569,541
1712846371111,554
1712846371665,555
1712846372220,549
1712846372769,561
1712846373329,570
1712846373900,569
1712846374469,558
1712846375027,549
1712846375576,552
1712846376128,563
1712846376691,577
1712846377268,595
1712846377863,591
1712846378454,591
1712846379045,593
1712846379638,595
1712846380233,594
1712846380827,570
1712846381397,570
1712846381967,581
1712846382548,584
1712846383132,596
1712846383728,632
1712846384360,665
1712846385025,630
1712846385655,628
1712846386283,629
1712846386912,612
1712846387524,609
1712846388133,609
1712846388742,609
1712846389351,600
1712846389951,598
1712846390549,598
1712846391147,621
1712846391768,604
1712846392372,608
1712846392980,624
1712846393604,620
1712846394224,644
1712846394868,687
1712846395555,672
1712846396227,643
1712846396870,627
1712846397497,612
1712846398109,610
1712846398719,606
1712846399325,600
1712846399925,610
1712846400535,643
1712846401177,681
1712846401859,640
1712846402499,657
1712846403156,679
1712846403835,706
1712846404541,673
1712846405214,691
1712846405905,718
1712846406623,695
1712846407318,657
1712846407975,676
1712846408651,690
1712846409341,738
1712846410079,735
1712846410814,705
1712846411519,758
1712846412277,771
1712846413048,743
1712846413791,702
1712846414493,701
1712846415193,703
1712846415897,690
1712846416587,680
1712846417267,699
1712846417966,716
1712846418681,681
1712846419363,721
1712846420084,738
1712846420822,695
1712846421517,712
1712846422229,724
1712846422953,706
1712846423659,717
1712846424376,747
1712846425123,736
1712846425859,689
1712846426548,673
1712846427221,669
1712846427889,650
1712846428540,666
1712846429206,714
1712846429920,770
1712846430689,811
1712846431501,796
1712846432297,811
1712846433108,790
1712846433897,760
1712846434657,789
1712846435447,795
1712846436241,731
1712846436973,728
1712846437701,764
1712846438465,801
1712846439265,820
1712846440086,796
1712846440881,863
1712846441745,819
1712846442564,832
1712846443396,848
1712846444244,808
1712846445052,785
1712846445837,768
1712846446605,775
1712846447380,779
1712846448159,771
1712846448929,801
1712846449731,812
1712846450543,797
1712846451340,789
1712846452129,729
1712846452857,684
1712846453542,688
1712846454230,713
1712846454943,729
1712846455672,779
1712846456451,753
1712846457204,756
1712846457960,793
1712846458753,764
1712846459517,735
1712846460252,747
1712846460999,766
1712846461765,716
1712846462481,714
1712846463195,746
1712846463941,777
1712846464718,795
1712846465513,837
1712846466350,837
1712846467187,839
1712846468025,838
1712846468864,782
1712846469646,804
1712846470449,806
1712846471256,768
1712846472024,807
1712846472831,833
1712846473664,803
1712846474467,752
1712846475219,791
1712846476009,788
1712846476798,733
1712846477531,772
1712846478303,746
1712846479049,743
1712846479792,778
1712846480569,813
1712846481383,807
1712846482190,817
1712846483007,789
1712846483796,792
1712846484588,800
1712846485388,825
1712846486213,811
1712846487024,791
1712846487815,774
1712846488589,737
1712846489326,776
1712846490102,821
1712846490923,749
1712846491672,770
1712846492441,799
1712846493241,827
1712846494068,738
1712846494806,731
1712846495537,755
1712846496292,761
1712846497053,711
1712846497764,764
1712846498528,812
1712846499340,817
1712846500157,749
1712846500905,775
1712846501681,811
1712846502492,811
1712846503303,779
1712846504081,846
1712846504928,883
1712846505811,854
1712846506665,831
1712846507496,842
1712846508337,811
1712846509149,748
1712846509897,757
1712846510654,780
1712846511433,804
1712846512238,781
1712846513019,815
1712846513833,849
1712846514683,824
1712846515507,736
1712846516243,770
1712846517013,753
1712846517766,743
1712846518509,730
1712846519239,685
1712846519924,712
1712846520636,757
1712846521393,766
1712846522159,721
1712846522880,773
1712846523653,816
1712846524469,822
1712846525291,734
1712846526025,743
1712846526768,738
1712846527505,709
1712846528215,723
1712846528937,781
1712846529719,805
1712846530524,814
1712846531337,812
1712846532150,773
1712846532923,797
1712846533720,825
1712846534545,816
1712846535361,765
1712846536126,812
1712846536937,832
1712846537769,783
1712846538553,795
1712846539348,834
1712846540182,838
1712846541020,776
1712846541796,804
1712846542600,809
1712846543409,783
1712846544192,766
1712846544958,798
1712846545756,801
1712846546557,789
1712846547345,723
1712846548069,729
1712846548798,743
1712846549541,693
1712846550233,684
1712846550918,713
1712846551631,756
1712846552387,815
1712846553201,790
1712846553992,772
1712846554764,735
1712846555499,803
1712846556302,810
1712846557112,761
1712846557873,745
1712846558617,771
1712846559389,767
1712846560156,727
1712846560883,745
1712846561628,752
1712846562380,708
1712846563088,689
1712846563777,703
1712846564480,708
1712846565188,659
1712846565847,679
1712846566526,699
1712846567225,694
1712846567919,696
1712846568615,650
1712846569265,655
1712846569920,653
1712846570573,665
