phoneTimestamp,sensorTimestamp,ecg
1712054338677,599616191457880766,15337
1712054338684,599616191465544128,15153
1712054338692,599616191473207490,15071
1712054338699,599616191480870852,14991
1712054338707,599616191488534214,14810
1712054338715,599616191496197576,14709
1712054338721,599616191503860938,14691
1712054338729,599616191511524300,14569
1712054338737,599616191519187662,14313
1712054338745,599616191526851024,14061
1712054338753,599616191534514386,13896
1712054338761,599616191542177748,13777
1712054338768,599616191549841110,13653
1712054338776,599616191557504472,13532
1712054338784,599616191565167834,13449
1712054338791,599616191572831196,13341
1712054338799,599616191580494558,13170
1712054338807,599616191588157920,12998
1712054338814,599616191595821282,12819
1712054338822,599616191603484644,12686
1712054338830,599616191611148006,12643
1712054338837,599616191618811368,12544
1712054338845,599616191626474730,12388
1712054338853,599616191634138092,12285
1712054338860,599616191641801454,12118
1712054338868,599616191649464816,11907
1712054338876,599616191657128178,11823
1712054338883,599616191664791540,11736
1712054338891,599616191672454902,11552
1712054338899,599616191680118264,11433
1712054338905,599616191687781626,11335
1712054338913,599616191695444988,11190
1712054338921,599616191703108350,11261
1712054338929,599616191710771712,11646
1712054338937,599616191718435074,11953
1712054338945,599616191726098436,11426
1712054338952,599616191733761798,10185
1712054338960,599616191741425160,9678
1712054338968,599616191749088522,10162
1712054338975,599616191756751884,10288
1712054338983,599616191764415246,9894
1712054338991,599616191772078608,9846
1712054338998,599616191779741970,9990
1712054339006,599616191787405332,9765
1712054339014,599616191795068694,9502
1712054339021,599616191802732056,9440
1712054339029,599616191810395418,9289
1712054339037,599616191818058780,9147
1712054339044,599616191825722142,9145
1712054339052,599616191833385504,9062
1712054339060,599616191841048866,8911
1712054339067,599616191848712228,8831
1712054339075,599616191856375590,8739
1712054339083,599616191864038952,8631
1712054339089,599616191871702314,8590
1712054339097,599616191879365676,8531
1712054339105,599616191887029038,8402
1712054339113,599616191894692400,8297
1712054339121,599616191902355762,8219
1712054339129,599616191910019124,8160
1712054339136,599616191917682486,8109
1712054339144,599616191925345848,7990
1712054339152,599616191933009210,7846
1712054339159,599616191940672572,7692
1712054339167,599616191948335934,7513
1712054339175,599616191955999296,7413
1712054339182,599616191963662658,7365
1712054339190,599616191971326020,7287
1712054339198,599616191978989382,7202
1712054339205,599616191986652744,7074
1712054339213,599616191994316106,6950
1712054339221,599616192001979468,6916
1712054339228,599616192009642830,6833
1712054339236,599616192017306224,6686
1712054339244,599616192024969586,6636
1712054339251,599616192032632948,6554
1712054339259,599616192040296310,6400
1712054339267,599616192047959672,6357
1712054339273,599616192055623034,6347
1712054339281,599616192063286396,6290
1712054339289,599616192070949758,6254
1712054339297,599616192078613120,6169
1712054339305,599616192086276482,6050
1712054339313,599616192093939844,5997
1712054339320,599616192101603206,5965
1712054339328,599616192109266568,5924
1712054339336,599616192116929930,5914
1712054339343,599616192124593292,5795
1712054339351,599616192132256654,5553
1712054339359,599616192139920016,5504
1712054339366,599616192147583378,5557
1712054339374,599616192155246740,5479
1712054339382,599616192162910102,5417
1712054339389,599616192170573464,5372
1712054339397,599616192178236826,5243
1712054339405,599616192185900188,5163
1712054339412,599616192193563550,5177
1712054339420,599616192201226912,5154
1712054339428,599616192208890274,5085
1712054339435,599616192216553636,5012
1712054339443,599616192224216998,4916
1712054339449,599616192231880360,4863
1712054339457,599616192239543722,4879
1712054339465,599616192247207084,4808
1712054339473,599616192254870446,4625
1712054339481,599616192262533808,4501
1712054339489,599616192270197170,4471
1712054339496,599616192277860532,4460
1712054339504,599616192285523894,4380
1712054339512,599616192293187256,4208
1712054339519,599616192300850618,4157
1712054339527,599616192308513980,4222
1712054339535,599616192316177342,4176
1712054339542,599616192323840704,4118
1712054339550,599616192331504066,4130
1712054339558,599616192339167428,4114
1712054339565,599616192346830790,4100
1712054339573,599616192354494152,4091
1712054339581,599616192362157514,4020
1712054339588,599616192369820876,3924
1712054339596,599616192377484238,3885
1712054339604,599616192385147600,3903
1712054339611,599616192392810962,3926
1712054339619,599616192400474324,3896
1712054339627,599616192408137686,3795
1712054339633,599616192415801048,3720
1712054339641,599616192423464410,3718
1712054339649,599616192431127772,3727
1712054339657,599616192438791134,3669
1712054339665,599616192446454496,3587
1712054339673,599616192454117858,3569
1712054339680,599616192461781220,3525
1712054339688,599616192469444582,3392
1712054339696,599616192477107944,3346
1712054339703,599616192484771306,3417
1712054339711,599616192492434668,3383
1712054339719,599616192500098030,3259
1712054339726,599616192507761392,3207
1712054339734,599616192515424754,3216
1712054339742,599616192523088116,3358
1712054339749,599616192530751478,3823
1712054339757,599616192538414840,4226
1712054339765,599616192546078202,3738
1712054339772,599616192553741564,2655
1712054339780,599616192561404926,2341
1712054339788,599616192569068288,2776
1712054339795,599616192576731682,2826
1712054339803,599616192584395044,2584
1712054339811,599616192592058406,2629
1712054339817,599616192599721768,2742
1712054339825,599616192607385130,2691
1712054339833,599616192615048492,2661
1712054339841,599616192622711854,2721
1712054339849,599616192630375216,2712
1712054339857,599616192638038578,2604
1712054339864,599616192645701940,2556
1712054339872,599616192653365302,2618
1712054339880,599616192661028664,2588
1712054339887,599616192668692026,2462
1712054339895,599616192676355388,2448
1712054339903,599616192684018750,2490
1712054339910,599616192691682112,2458
1712054339918,599616192699345474,2471
1712054339926,599616192707008836,2542
1712054339933,599616192714672198,2522
1712054339941,599616192722335560,2467
1712054339949,599616192729998922,2494
1712054339956,599616192737662284,2490
1712054339964,599616192745325646,2393
1712054339972,599616192752989008,2334
1712054339979,599616192760652370,2304
1712054339987,599616192768315732,2254
1712054339995,599616192775979094,2238
1712054340001,599616192783642456,2203
1712054340009,599616192791305818,2093
1712054340017,599616192798969180,2054
1712054340025,599616192806632542,2086
1712054340033,599616192814295904,2036
1712054340041,599616192821959266,1999
1712054340048,599616192829622628,2031
1712054340056,599616192837285990,2038
1712054340064,599616192844949352,2054
1712054340071,599616192852612714,2045
1712054340079,599616192860276076,1993
1712054340087,599616192867939438,2006
1712054340094,599616192875602800,2050
1712054340102,599616192883266162,2045
1712054340110,599616192890929524,2029
1712054340117,599616192898592886,2020
1712054340125,599616192906256248,1993
1712054340133,599616192913919610,1974
1712054340140,599616192921582972,1974
1712054340148,599616192929246334,1970
1712054340156,599616192936909696,1981
1712054340163,599616192944573058,2020
1712054340171,599616192952236420,1995
1712054340179,599616192959899782,1922
1712054340185,599616192967563144,1935
1712054340193,599616192975226506,1949
1712054340201,599616192982889868,1896
1712054340209,599616192990553230,1812
1712054340217,599616192998216592,1713
1712054340224,599616193005879954,1686
1712054340232,599616193013543316,1725
1712054340240,599616193021206678,1761
1712054340247,599616193028870040,1786
1712054340255,599616193036533402,1761
1712054340263,599616193044196764,1674
1712054340270,599616193051860126,1649
1712054340278,599616193059523488,1688
1712054340286,599616193067186850,1692
1712054340293,599616193074850212,1679
1712054340301,599616193082513574,1692
1712054340309,599616193090176936,1729
1712054340316,599616193097840298,1681
1712054340324,599616193105503660,1592
1712054340332,599616193113167022,1560
1712054340339,599616193120830384,1511
1712054340347,599616193128493746,1521
1712054340355,599616193136157140,1576
1712054340361,599616193143820502,1523
1712054340369,599616193151483864,1491
1712054340377,599616193159147226,1505
1712054340385,599616193166810588,1438
1712054340393,599616193174473950,1413
1712054340401,599616193182137312,1440
1712054340408,599616193189800674,1422
1712054340416,599616193197464036,1411
1712054340424,599616193205127398,1383
1712054340431,599616193212790760,1335
1712054340439,599616193220454122,1347
1712054340447,599616193228117484,1324
1712054340454,599616193235780846,1170
1712054340462,599616193243444208,1053
1712054340470,599616193251107570,1033
1712054340477,599616193258770932,1012
1712054340485,599616193266434294,1014
1712054340493,599616193274097656,1042
1712054340500,599616193281761018,1090
1712054340508,599616193289424380,1280
1712054340516,599616193297087742,1679
1712054340523,599616193304751104,1885
1712054340531,599616193312414466,1237
1712054340539,599616193320077828,341
1712054340545,599616193327741190,419
1712054340553,599616193335404552,870
1712054340561,599616193343067914,790
1712054340569,599616193350731276,721
1712054340577,599616193358394638,920
1712054340585,599616193366058000,966
1712054340592,599616193373721362,902
1712054340600,599616193381384724,964
1712054340608,599616193389048086,1021
1712054340615,599616193396711448,975
1712054340623,599616193404374810,943
1712054340631,599616193412038172,966
1712054340638,599616193419701534,987
1712054340646,599616193427364896,985
1712054340654,599616193435028258,996
1712054340661,599616193442691620,1026
1712054340669,599616193450354982,1019
1712054340677,599616193458018344,991
1712054340684,599616193465681706,1005
1712054340692,599616193473345068,1035
1712054340700,599616193481008430,982
1712054340707,599616193488671792,902
1712054340715,599616193496335154,895
1712054340723,599616193503998516,904
1712054340729,599616193511661878,879
1712054340737,599616193519325240,891
1712054340745,599616193526988602,955
1712054340753,599616193534651964,939
1712054340761,599616193542315326,875
1712054340769,599616193549978688,877
1712054340776,599616193557642050,881
1712054340784,599616193565305412,886
1712054340792,599616193572968774,943
1712054340799,599616193580632136,969
1712054340807,599616193588295498,909
1712054340815,599616193595958860,861
1712054340822,599616193603622222,875
1712054340830,599616193611285584,914
1712054340838,599616193618948946,932
1712054340845,599616193626612308,962
1712054340853,599616193634275670,952
1712054340861,599616193641939032,877
1712054340868,599616193649602394,891
1712054340876,599616193657265756,962
1712054340884,599616193664929118,957
1712054340891,599616193672592480,966
1712054340899,599616193680255842,1005
1712054340907,599616193687919204,966
1712054340913,599616193695552502,911
1712054340921,599616193703216282,930
1712054340929,599616193710880062,973
1712054340937,599616193718543842,971
1712054340945,599616193726207622,918
1712054340952,599616193733871402,843
1712054340960,599616193741535182,813
1712054340968,599616193749198962,879
1712054340975,599616193756862742,925
1712054340983,599616193764526522,891
1712054340991,599616193772190302,863
1712054340998,599616193779854082,815
1712054341006,599616193787517862,712
1712054341014,599616193795181642,646
1712054341021,599616193802845422,620
1712054341029,599616193810509202,611
1712054341037,599616193818172982,616
1712054341044,599616193825836762,572
1712054341052,599616193833500542,494
1712054341060,599616193841164322,494
1712054341067,599616193848828102,552
1712054341075,599616193856491882,545
1712054341083,599616193864155662,494
1712054341089,599616193871819442,483
1712054341097,599616193879483222,487
1712054341105,599616193887147002,499
1712054341113,599616193894810782,575
1712054341121,599616193902474562,657
1712054341129,599616193910138342,629
1712054341136,599616193917802122,570
1712054341144,599616193925465902,568
1712054341152,599616193933129682,604
1712054341159,599616193940793462,629
1712054341167,599616193948457242,597
1712054341175,599616193956121022,597
1712054341182,599616193963784802,641
1712054341190,599616193971448582,611
1712054341198,599616193979112362,554
1712054341205,599616193986776142,758
1712054341213,599616193994439922,1278
1712054341221,599616194002103702,1445
1712054341228,599616194009767482,659
1712054341236,599616194017431262,-245
1712054341244,599616194025095042,-121
1712054341251,599616194032758822,320
1712054341259,599616194040422602,268
1712054341267,599616194048086382,233
1712054341273,599616194055750162,389
1712054341281,599616194063413942,414
1712054341289,599616194071077722,382
1712054341297,599616194078741502,419
1712054341305,599616194086405282,451
1712054341313,599616194094069062,449
1712054341320,599616194101732842,465
1712054341328,599616194109396622,501
1712054341336,599616194117060402,520
1712054341343,599616194124724182,517
1712054341351,599616194132387962,515
1712054341359,599616194140051742,529
1712054341366,599616194147715522,554
1712054341374,599616194155379302,575
1712054341382,599616194163043082,593
1712054341389,599616194170706862,591
1712054341397,599616194178370642,600
1712054341405,599616194186034422,607
1712054341412,599616194193698202,604
1712054341420,599616194201361982,618
1712054341428,599616194209025762,634
1712054341435,599616194216689542,625
1712054341443,599616194224353322,577
1712054341451,599616194232017102,524
1712054341457,599616194239680882,508
1712054341465,599616194247344662,517
1712054341473,599616194255063628,549
1712054341481,599616194262726642,575
1712054341489,599616194270389656,549
1712054341497,599616194278052670,513
1712054341504,599616194285715684,520
1712054341512,599616194293378698,552
1712054341520,599616194301041712,503
1712054341527,599616194308704726,380
1712054341535,599616194316367740,297
1712054341543,599616194324030754,265
1712054341550,599616194331693768,286
1712054341558,599616194339356782,341
1712054341566,599616194347019796,375
1712054341573,599616194354682810,414
1712054341581,599616194362345824,462
1712054341589,599616194370008838,421
1712054341596,599616194377671852,364
1712054341604,599616194385334866,432
1712054341612,599616194392997880,510
1712054341619,599616194400660894,490
1712054341627,599616194408323908,483
1712054341635,599616194415986922,503
1712054341641,599616194423649936,469
1712054341649,599616194431312950,471
1712054341657,599616194438975964,533
1712054341665,599616194446638978,542
1712054341673,599616194454301992,552
1712054341681,599616194461965006,572
1712054341688,599616194469628020,510
1712054341696,599616194477291034,453
1712054341704,599616194484954048,487
1712054341711,599616194492617062,542
1712054341719,599616194500280076,563
1712054341727,599616194507943090,556
1712054341734,599616194515606104,515
1712054341742,599616194523269118,497
1712054341750,599616194530932132,520
1712054341757,599616194538595146,536
1712054341765,599616194546258160,565
1712054341773,599616194553921174,568
1712054341780,599616194561584188,545
1712054341788,599616194569247202,575
1712054341796,599616194576910216,602
1712054341803,599616194584573230,595
1712054341811,599616194592236244,588
1712054341819,599616194599899258,526
1712054341825,599616194607562272,439
1712054341833,599616194615225286,430
1712054341841,599616194622888300,465
1712054341849,599616194630551314,471
1712054341857,599616194638214328,478
1712054341864,599616194645877342,503
1712054341872,599616194653540356,577
1712054341880,599616194661203370,829
1712054341887,599616194668866384,1305
1712054341895,599616194676529398,1385
1712054341903,599616194684192412,531
1712054341910,599616194691855426,-180
1712054341918,599616194699518440,123
1712054341926,599616194707181454,421
1712054341933,599616194714844468,224
1712054341941,599616194722507482,197
1712054341949,599616194730170496,332
1712054341956,599616194737833510,288
1712054341964,599616194745496524,210
1712054341972,599616194753159538,210
1712054341979,599616194760822552,224
1712054341987,599616194768485566,238
1712054341995,599616194776148580,265
1712054342001,599616194783811594,302
1712054342009,599616194791474608,302
1712054342017,599616194799137622,268
1712054342025,599616194806800636,233
1712054342033,599616194814433560,185
1712054342041,599616194822096992,169
1712054342048,599616194829760424,229
1712054342056,599616194837423856,251
1712054342064,599616194845087288,210
1712054342071,599616194852750720,164
1712054342079,599616194860414152,125
1712054342087,599616194868077584,158
1712054342094,599616194875741016,222
1712054342102,599616194883404448,201
1712054342110,599616194891067880,187
1712054342117,599616194898731312,245
1712054342125,599616194906394744,240
1712054342133,599616194914058176,210
1712054342140,599616194921721608,256
1712054342148,599616194929385040,288
