phoneTimestamp,sensorTimestamp,ecg
1711124328190,599616188398767416,12239
1711124328197,599616188406431544,12236
1711124328205,599616188414095672,12286
1711124328212,599616188421759800,12283
1711124328220,599616188429423928,12109
1711124328228,599616188437088056,12011
1711124328235,599616188444752184,12036
1711124328243,599616188452416312,12004
1711124328251,599616188460080440,11971
1711124328257,599616188467744568,11952
1711124328265,599616188475408696,11862
1711124328273,599616188483072824,11811
1711124328281,599616188490736952,11775
1711124328289,599616188498401080,11693
1711124328297,599616188506065208,11686
1711124328304,599616188513729336,11606
1711124328312,599616188521393464,11373
1711124328320,599616188529057592,11289
1711124328327,599616188536721720,11291
1711124328335,599616188544385848,11164
1711124328343,599616188552049976,11115
1711124328350,599616188559714104,11072
1711124328358,599616188567378232,10797
1711124328366,599616188575042360,10628
1711124328373,599616188582706488,10658
1711124328381,599616188590370616,10552
1711124328389,599616188598034744,10402
1711124328396,599616188605698872,10348
1711124328404,599616188613363000,10242
1711124328412,599616188621027128,10124
1711124328419,599616188628691256,10099
1711124328427,599616188636355384,10028
1711124328435,599616188644019512,9894
1711124328441,599616188651683640,9795
1711124328449,599616188659347768,9687
1711124328457,599616188667011896,9590
1711124328465,599616188674676024,9588
1711124328473,599616188682340152,9515
1711124328481,599616188690004280,9327
1711124328488,599616188697668408,9193
1711124328496,599616188705332536,9028
1711124328504,599616188712996664,8826
1711124328511,599616188720660792,8760
1711124328519,599616188728324920,8727
1711124328527,599616188735989048,8619
1711124328534,599616188743653176,8527
1711124328542,599616188751317304,8480
1711124328550,599616188758981432,8283
1711124328557,599616188766645560,7996
1711124328565,599616188774309688,7918
1711124328573,599616188781973816,7907
1711124328580,599616188789637944,7742
1711124328588,599616188797302072,7627
1711124328596,599616188804966200,7580
1711124328603,599616188812630328,7410
1711124328611,599616188820294456,7286
1711124328619,599616188827958584,7286
1711124328625,599616188835622712,7168
1711124328633,599616188843286840,6966
1711124328641,599616188850950968,6959
1711124328649,599616188858615096,7290
1711124328657,599616188866279224,7928
1711124328665,599616188873943352,8175
1711124328672,599616188881607480,7156
1711124328680,599616188889271608,5990
1711124328688,599616188896935736,6161
1711124328695,599616188904599864,6552
1711124328703,599616188912263992,6303
1711124328711,599616188919928120,6234
1711124328718,599616188927592248,6317
1711124328726,599616188935256376,6126
1711124328734,599616188942920504,5990
1711124328741,599616188950584632,6023
1711124328749,599616188958258832,5976
1711124328757,599616188965922821,5912
1711124328764,599616188973586810,5870
1711124328772,599616188981250799,5745
1711124328780,599616188988914788,5637
1711124328787,599616188996578777,5611
1711124328795,599616189004242766,5569
1711124328803,599616189011906755,5529
1711124328809,599616189019570744,5505
1711124328817,599616189027234733,5345
1711124328825,599616189034898722,5129
1711124328833,599616189042562711,5087
1711124328841,599616189050226700,5077
1711124328849,599616189057890689,4938
1711124328856,599616189065554678,4837
1711124328864,599616189073218667,4795
1711124328872,599616189080882656,4701
1711124328879,599616189088546645,4640
1711124328887,599616189096210634,4642
1711124328895,599616189103874623,4619
1711124328902,599616189111538612,4569
1711124328910,599616189119202601,4503
1711124328918,599616189126866590,4416
1711124328925,599616189134530579,4346
1711124328933,599616189142194568,4308
1711124328941,599616189149858557,4266
1711124328948,599616189157522546,4188
1711124328956,599616189165186535,4099
1711124328964,599616189172850524,4014
1711124328971,599616189180514513,3939
1711124328979,599616189188178502,3887
1711124328987,599616189195842491,3857
1711124328993,599616189203506480,3803
1711124329001,599616189211170469,3737
1711124329009,599616189218834458,3685
1711124329017,599616189226498447,3626
1711124329025,599616189234162436,3577
1711124329033,599616189241826425,3556
1711124329040,599616189249490414,3513
1711124329048,599616189257154403,3464
1711124329056,599616189264818392,3377
1711124329063,599616189272482381,3203
1711124329071,599616189280146370,3102
1711124329079,599616189287810359,3120
1711124329086,599616189295474348,3064
1711124329094,599616189303138337,2923
1711124329102,599616189310802326,2874
1711124329109,599616189318466315,2874
1711124329117,599616189326130304,2824
1711124329125,599616189333794293,2794
1711124329132,599616189341458282,2784
1711124329140,599616189349122271,2742
1711124329148,599616189356786260,2718
1711124329155,599616189364450249,2707
1711124329163,599616189372114238,2657
1711124329171,599616189379778227,2622
1711124329177,599616189387442216,2603
1711124329185,599616189395106205,2563
1711124329193,599616189402770194,2542
1711124329201,599616189410434183,2532
1711124329209,599616189418098172,2488
1711124329216,599616189425762161,2443
1711124329224,599616189433426150,2417
1711124329232,599616189441090139,2382
1711124329239,599616189448754128,2358
1711124329247,599616189456418117,2330
1711124329255,599616189464082106,2238
1711124329262,599616189471746095,2151
1711124329270,599616189479410084,2119
1711124329278,599616189487074073,2088
1711124329285,599616189494738062,2057
1711124329293,599616189502402051,2053
1711124329301,599616189510066040,2029
1711124329308,599616189517740074,1973
1711124329316,599616189525403924,1926
1711124329324,599616189533067774,1902
1711124329331,599616189540731624,1860
1711124329339,599616189548395474,1785
1711124329347,599616189556059324,1733
1711124329353,599616189563723174,1707
1711124329361,599616189571387024,1660
1711124329369,599616189579050874,1627
1711124329377,599616189586714724,1636
1711124329385,599616189594378574,1646
1711124329393,599616189602042424,1627
1711124329400,599616189609706274,1542
1711124329408,599616189617370124,1418
1711124329416,599616189625033974,1361
1711124329423,599616189632697824,1349
1711124329431,599616189640361674,1307
1711124329439,599616189648025524,1260
1711124329446,599616189655689374,1194
1711124329454,599616189663353224,1112
1711124329462,599616189671017074,1091
1711124329469,599616189678680924,1107
1711124329477,599616189686344774,1107
1711124329485,599616189694008624,1105
1711124329492,599616189701672474,1105
1711124329500,599616189709336324,1072
1711124329508,599616189717000174,1053
1711124329515,599616189724664024,1084
1711124329523,599616189732327874,1114
1711124329531,599616189739991724,1110
1711124329537,599616189747655574,1093
1711124329545,599616189755319424,1055
1711124329553,599616189762983274,971
1711124329561,599616189770647124,863
1711124329569,599616189778310974,816
1711124329577,599616189785974824,816
1711124329584,599616189793638674,771
1711124329592,599616189801302524,707
1711124329600,599616189808966374,700
1711124329607,599616189816630224,726
1711124329615,599616189824294074,733
1711124329623,599616189831957924,747
1711124329630,599616189839621774,943
1711124329638,599616189847285624,1491
1711124329646,599616189854949474,2093
1711124329653,599616189862613324,1766
1711124329661,599616189870277174,571
1711124329669,599616189877941024,228
1711124329676,599616189885604874,778
1711124329684,599616189893268724,832
1711124329692,599616189900932574,637
1711124329699,599616189908596424,766
1711124329707,599616189916260274,837
1711124329715,599616189923924124,773
1711124329721,599616189931587974,806
1711124329729,599616189939251824,837
1711124329737,599616189946915674,799
1711124329745,599616189954579524,794
1711124329753,599616189962243374,820
1711124329761,599616189969907224,830
1711124329768,599616189977571074,830
1711124329776,599616189985234924,830
1711124329784,599616189992898774,827
1711124329791,599616190000562624,820
1711124329799,599616190008226474,816
1711124329807,599616190015890324,832
1711124329814,599616190023554174,846
1711124329822,599616190031218024,799
1711124329830,599616190038881874,719
1711124329837,599616190046545724,686
1711124329845,599616190054209574,698
1711124329853,599616190061873424,710
1711124329860,599616190069537274,722
1711124329868,599616190077226264,731
1711124329876,599616190084889765,743
1711124329883,599616190092553266,747
1711124329891,599616190100216767,731
1711124329899,599616190107880268,726
1711124329905,599616190115543769,733
1711124329913,599616190123207270,700
1711124329921,599616190130870771,670
1711124329929,599616190138534272,649
1711124329937,599616190146197773,550
1711124329945,599616190153861274,446
1711124329952,599616190161524775,451
1711124329960,599616190169188276,458
1711124329968,599616190176851777,428
1711124329975,599616190184515278,432
1711124329983,599616190192178779,404
1711124329991,599616190199842280,312
1711124329998,599616190207505781,293
1711124330006,599616190215169282,333
1711124330014,599616190222832783,333
1711124330021,599616190230496284,343
1711124330029,599616190238159785,378
1711124330037,599616190245823286,378
1711124330044,599616190253486787,366
1711124330052,599616190261150288,373
1711124330060,599616190268813789,333
1711124330067,599616190276477290,209
1711124330075,599616190284140791,105
1711124330083,599616190291804292,98
1711124330089,599616190299467793,112
1711124330097,599616190307131294,110
1711124330105,599616190314794795,136
1711124330113,599616190322458296,185
1711124330121,599616190330121797,216
1711124330129,599616190337785298,225
1711124330136,599616190345448799,221
1711124330144,599616190353112300,221
1711124330152,599616190360775801,239
1711124330159,599616190368439302,275
1711124330167,599616190376102803,301
1711124330174,599616190383766304,308
1711124330182,599616190391429805,270
1711124330190,599616190399093306,202
1711124330197,599616190406756807,183
1711124330205,599616190414420308,211
