phoneTimestamp,duration
1712156860317,651
1712156860968,662
1712156861630,660
1712156862289,645
1712156862935,593
1712156863528,739
1712156864267,645
1712156864912,652
1712156865564,671
1712156866235,650
1712156866885,671
1712156867556,669
1712156868225,650
1712156868875,667
1712156869542,646
1712156870188,655
1712156870843,649
1712156871492,617
1712156872109,624
1712156872733,623
1712156873356,612
1712156873968,604
1712156874572,616
1712156875188,617
1712156875805,606
1712156876411,616
1712156877027,626
1712156877653,612
1712156878265,642
1712156878907,631
1712156879537,663
1712156880201,637
1712156880838,666
1712156881504,676
1712156882180,681
1712156882861,677
1712156883537,652
1712156884190,660
1712156884849,639
1712156885489,651
1712156886140,649
1712156886789,650
1712156887439,649
1712156888088,625
1712156888713,651
1712156889364,654
1712156890017,649
1712156890667,377
1712156891044,851
1712156891895,627
1712156892521,615
1712156893137,634
1712156893771,617
1712156894388,629
1712156895017,639
1712156895656,635
1712156896291,632
1712156896923,646
1712156897569,631
1712156898200,643
1712156898843,628
1712156899471,598
1712156900069,588
1712156900657,586
1712156901243,591
1712156901833,612
1712156902446,607
1712156903053,615
1712156903668,620
1712156904288,610
1712156904897,623
1712156905521,611
1712156906132,630
1712156906761,616
1712156907377,645
1712156908023,652
1712156908675,657
1712156909332,643
1712156909975,655
1712156910630,655
1712156911285,642
1712156911927,615
1712156912542,617
1712156913159,633
1712156913792,670
1712156914462,682
1712156915144,677
1712156915821,716
1712156916537,733
1712156917270,684
1712156917953,710
1712156918664,703
1712156919367,675
1712156920041,696
1712156920737,710
1712156921448,672
1712156922120,678
1712156922798,691
1712156923489,675
1712156924164,708
1712156924872,724
1712156925596,707
1712156926303,714
1712156927017,724
1712156927741,718
1712156928459,730
1712156929189,719
1712156929908,734
1712156930641,739
1712156931381,747
1712156932128,763
1712156932891,730
1712156933621,745
1712156934366,753
1712156935119,758
1712156935877,740
1712156936617,721
1712156937337,731
1712156938069,705
1712156938774,685
1712156939459,707
1712156940166,728
1712156940894,722
1712156941616,760
1712156942376,773
1712156943149,750
1712156943899,775
1712156944673,787
1712156945461,744
1712156946205,768
1712156946973,766
1712156947739,738
1712156948477,751
1712156949228,753
1712156949981,748
1712156950729,782
1712156951511,758
1712156952269,796
1712156953065,785
1712156953849,814
1712156954664,806
1712156955470,781
1712156956251,728
1712156956979,771
1712156957750,769
1712156958519,724
1712156959243,762
1712156960005,769
1712156960774,761
1712156961535,775
1712156962310,794
1712156963104,759
1712156963863,783
1712156964646,747
1712156965393,773
1712156966166,777
1712156966943,767
1712156967710,738
1712156968448,763
1712156969211,764
1712156969975,727
1712156970702,717
1712156971419,749
1712156972168,755
1712156972923,719
1712156973641,740
1712156974382,754
1712156975136,729
1712156975865,779
1712156976644,749
1712156977393,760
1712156978153,775
1712156978928,733
1712156979661,764
1712156980425,757
1712156981182,723
1712156981905,757
1712156982662,761
1712156983423,719
1712156984142,762
1712156984904,743
1712156985647,773
1712156986420,777
1712156987197,740
1712156987937,768
1712156988705,784
1712156989489,725
1712156990214,747
1712156990961,756
1712156991717,719
1712156992436,750
1712156993185,761
1712156993947,726
1712156994673,759
1712156995432,755
1712156996187,746
1712156996933,775
1712156997708,737
1712156998445,776
1712156999221,776
1712156999997,739
1712157000736,762
1712157001497,751
1712157002249,737
1712157002985,756
1712157003742,718
1712157004460,744
1712157005204,754
1712157005958,725
1712157006683,758
1712157007441,773
1712157008214,742
1712157008956,773
1712157009729,780
1712157010509,733
1712157011241,744
1712157011985,728
1712157012713,713
1712157013427,734
1712157014161,750
1712157014911,748
1712157015659,754
1712157016413,776
1712157017189,755
1712157017944,763
1712157018707,775
1712157019481,743
1712157020225,729
1712157020953,754
1712157021708,763
1712157022471,734
1712157023205,763
1712157023968,754
1712157024721,749
1712157025471,767
1712157026238,727
1712157026965,752
1712157027717,755
1712157028472,717
1712157029189,757
1712157029945,732
1712157030678,732
1712157031409,743
1712157032153,747
1712157032900,729
1712157033629,724
1712157034353,729
1712157035081,731
1712157035813,725
1712157036537,704
1712157037241,686
1712157037928,692
1712157038620,663
1712157039283,648
1712157039931,655
1712157040585,645
1712157041231,687
1712157041918,700
1712157042617,691
1712157043309,729
1712157044038,747
1712157044785,761
1712157045545,763
1712157046309,734
1712157047043,744
1712157047787,733
1712157048520,711
1712157049231,694
1712157049925,683
1712157050608,684
1712157051292,704
1712157051996,683
1712157052679,725
1712157053404,756
1712157054160,755
1712157054915,795
1712157055710,791
1712157056501,771
1712157057272,803
1712157058075,818
1712157058893,751
1712157059644,775
1712157060419,759
1712157061177,769
1712157061947,746
1712157062693,699
1712157063392,725
1712157064117,702
1712157064819,757
1712157065576,769
1712157066345,775
1712157067120,820
1712157067940,829
1712157068769,821
1712157069590,797
1712157070387,847
1712157071233,812
1712157072046,824
1712157072870,833
1712157073703,802
1712157074505,826
1712157075331,815
1712157076145,812
1712157076958,802
1712157077760,768
1712157078528,780
1712157079308,782
1712157080089,791
1712157080881,797
1712157081678,758
1712157082436,800
1712157083236,817
1712157084053,795
1712157084848,798
1712157085646,799
1712157086445,797
1712157087241,791
1712157088033,778
1712157088811,785
1712157089596,758
1712157090353,732
1712157091086,774
1712157091860,744
1712157092604,786
1712157093390,744
1712157094134,754
1712157094888,765
1712157095653,750
1712157096403,775
1712157097177,755
1712157097933,776
1712157098709,772
1712157099481,770
1712157100251,754
1712157101005,718
1712157101723,714
1712157102437,735
1712157103172,745
1712157103917,718
1712157104635,710
